      238	2023-11-01 15:49:46	1	5	1	0
      216	2023-11-01 15:51:04	1	5	15	0
      267	2023-11-01 15:51:13	1	5	1	0
      262	2023-11-01 15:53:19	1	5	1	0
      205	2023-11-01 15:54:24	1	5	1	0
      225	2023-11-01 15:54:33	1	5	1	0
      232	2023-11-01 15:58:42	1	5	1	0
      245	2023-11-01 15:59:02	1	5	1	0
      211	2023-11-01 15:59:31	1	5	1	0
      271	2023-11-01 16:00:06	1	5	1	0
      236	2023-11-01 16:00:46	1	5	1	0
      265	2023-11-01 16:00:55	1	5	1	0
      264	2023-11-01 16:01:05	1	5	1	0
      243	2023-11-01 16:01:08	1	5	1	0
      270	2023-11-01 16:03:54	1	5	1	0
      222	2023-11-01 16:03:57	1	5	1	0
      263	2023-11-01 16:04:10	1	5	1	0
      220	2023-11-01 16:09:27	1	5	1	0
      235	2023-11-01 16:19:39	1	5	1	0
      235	2023-11-01 16:19:42	1	5	1	0
      214	2023-11-01 16:26:10	1	5	1	0
      207	2023-11-02 05:34:44	1	5	1	0
      206	2023-11-02 05:45:47	1	5	1	0
      239	2023-11-02 06:19:50	1	5	1	0
      209	2023-11-02 06:50:10	1	5	1	0
      279	2023-11-02 07:20:23	1	5	1	0
      208	2023-11-02 07:21:46	1	5	1	0
      241	2023-11-02 07:22:19	1	5	1	0
      216	2023-11-02 07:24:34	1	5	15	0
      257	2023-11-02 07:26:00	1	5	1	0
      267	2023-11-02 07:27:20	1	5	1	0
      280	2023-11-02 07:39:25	1	5	1	0
      215	2023-11-02 07:39:46	1	5	1	0
      219	2023-11-02 07:39:59	1	5	1	0
      262	2023-11-02 07:40:04	1	5	1	0
      236	2023-11-02 07:40:10	1	5	1	0
      264	2023-11-02 07:40:25	1	5	1	0
      265	2023-11-02 07:40:32	1	5	1	0
      269	2023-11-02 07:51:11	1	5	1	0
      268	2023-11-02 07:51:16	1	5	1	0
      238	2023-11-02 07:52:11	1	5	1	0
      263	2023-11-02 07:52:36	1	5	1	0
      281	2023-11-02 07:54:53	1	5	1	0
      246	2023-11-02 07:55:12	1	5	1	0
      224	2023-11-02 07:55:47	1	5	1	0
      245	2023-11-02 07:55:52	1	5	1	0
      220	2023-11-02 07:56:21	1	5	1	0
      260	2023-11-02 07:57:23	1	5	1	0
      234	2023-11-02 07:57:26	1	5	1	0
      234	2023-11-02 07:57:28	1	5	1	0
      255	2023-11-02 07:57:40	1	5	1	0
      274	2023-11-02 07:58:17	1	5	1	0
      273	2023-11-02 07:58:22	1	5	1	0
      214	2023-11-02 07:58:34	1	5	1	0
      243	2023-11-02 07:58:35	1	5	1	0
      252	2023-11-02 07:59:03	1	5	1	0
      254	2023-11-02 07:59:20	1	5	1	0
      256	2023-11-02 07:59:25	1	5	1	0
      271	2023-11-02 07:59:37	1	5	1	0
      251	2023-11-02 07:59:41	1	5	1	0
      242	2023-11-02 07:59:46	1	5	1	0
      249	2023-11-02 08:00:00	1	5	1	0
      277	2023-11-02 08:00:18	1	5	1	0
      250	2023-11-02 08:00:25	1	5	1	0
      259	2023-11-02 08:01:21	1	5	1	0
      248	2023-11-02 08:01:28	1	5	1	0
      258	2023-11-02 08:02:46	1	5	1	0
      266	2023-11-02 08:07:22	1	5	1	0
      270	2023-11-02 08:08:23	1	5	1	0
      233	2023-11-02 08:08:42	1	5	1	0
      222	2023-11-02 08:15:38	1	5	1	0
      211	2023-11-02 08:20:04	1	5	1	0
      205	2023-11-02 08:20:32	1	5	1	0
      205	2023-11-02 08:20:33	1	5	1	0
      223	2023-11-02 08:30:31	1	5	1	0
      278	2023-11-02 08:34:23	1	5	1	0
      229	2023-11-02 08:34:44	1	5	1	0
      210	2023-11-02 08:35:58	1	5	1	0
      261	2023-11-02 08:36:22	1	5	1	0
      276	2023-11-02 08:37:18	1	5	1	0
      275	2023-11-02 08:37:37	1	5	1	0
      235	2023-11-02 09:27:24	1	5	1	0
      227	2023-11-02 09:30:47	1	5	1	0
      225	2023-11-02 09:40:29	1	5	1	0
      228	2023-11-02 09:47:02	1	5	15	0
      228	2023-11-02 09:47:04	1	5	1	0
      267	2023-11-02 11:55:27	1	5	1	0
      279	2023-11-02 13:24:37	1	5	1	0
      277	2023-11-02 13:34:03	1	5	1	0
      207	2023-11-02 14:01:17	1	5	1	0
      206	2023-11-02 14:14:42	1	5	1	0
      209	2023-11-02 14:15:44	1	5	1	0
      208	2023-11-02 14:18:03	1	5	1	0
      243	2023-11-02 14:34:01	1	5	1	0
      224	2023-11-02 14:34:06	1	5	1	0
      234	2023-11-02 14:37:41	1	5	1	0
      229	2023-11-02 14:38:38	1	5	1	0
      229	2023-11-02 14:38:39	1	5	1	0
      262	2023-11-02 14:43:01	1	5	1	0
      273	2023-11-02 14:50:18	1	5	1	0
      248	2023-11-02 14:54:08	1	5	1	0
      210	2023-11-02 14:58:00	1	5	1	0
      276	2023-11-02 15:23:00	1	5	1	0
      275	2023-11-02 15:24:00	1	5	1	0
      278	2023-11-02 15:26:42	1	5	1	0
      261	2023-11-02 15:27:12	1	5	1	0
      255	2023-11-02 15:27:38	1	5	1	0
      246	2023-11-02 15:27:47	1	5	1	0
      246	2023-11-02 15:27:53	1	5	1	0
      252	2023-11-02 15:27:58	1	5	1	0
      260	2023-11-02 15:28:04	1	5	1	0
      254	2023-11-02 15:30:20	1	5	1	0
      251	2023-11-02 15:30:22	1	5	1	0
      266	2023-11-02 15:30:30	1	5	1	0
      241	2023-11-02 15:35:26	1	5	1	0
      247	2023-11-02 15:36:05	1	5	1	0
      281	2023-11-02 15:36:12	1	5	1	0
      258	2023-11-02 15:36:18	1	5	1	0
      268	2023-11-02 15:36:51	1	5	1	0
      269	2023-11-02 15:36:56	1	5	1	0
      245	2023-11-02 15:39:43	1	5	1	0
      280	2023-11-02 15:40:33	1	5	1	0
      237	2023-11-02 15:45:36	1	5	1	0
      242	2023-11-02 15:45:40	1	5	1	0
      215	2023-11-02 15:47:48	1	5	1	0
      244	2023-11-02 15:47:55	1	5	1	0
      256	2023-11-02 15:48:27	1	5	1	0
      238	2023-11-02 15:48:52	1	5	1	0
      216	2023-11-02 15:49:41	1	5	15	0
      236	2023-11-02 15:50:06	1	5	1	0
      264	2023-11-02 15:50:18	1	5	1	0
      265	2023-11-02 15:50:22	1	5	1	0
      235	2023-11-02 15:51:56	1	5	1	0
      274	2023-11-02 15:52:14	1	5	1	0
      222	2023-11-02 15:59:18	1	5	1	0
      220	2023-11-02 15:59:38	1	5	1	0
      233	2023-11-02 15:59:58	1	5	1	0
      263	2023-11-02 16:00:09	1	5	1	0
      270	2023-11-02 16:04:24	1	5	1	0
      205	2023-11-02 16:06:04	1	5	1	0
      205	2023-11-02 16:06:05	1	5	1	0
      211	2023-11-02 16:06:07	1	5	1	0
      271	2023-11-02 16:06:16	1	5	1	0
      223	2023-11-02 16:13:41	1	5	1	0
      207	2023-11-03 05:36:28	1	5	1	0
      206	2023-11-03 05:47:21	1	5	1	0
      208	2023-11-03 06:42:30	1	5	1	0
      209	2023-11-03 07:03:17	1	5	1	0
      241	2023-11-03 07:16:04	1	5	1	0
      279	2023-11-03 07:17:57	1	5	1	0
      216	2023-11-03 07:26:26	1	5	15	0
      237	2023-11-03 07:27:58	1	5	1	0
      236	2023-11-03 07:39:31	1	5	1	0
      264	2023-11-03 07:39:41	1	5	1	0
      265	2023-11-03 07:40:12	1	5	1	0
      280	2023-11-03 07:40:27	1	5	1	0
      215	2023-11-03 07:40:29	1	5	1	0
      221	2023-11-03 07:41:29	1	5	1	0
      256	2023-11-03 07:44:17	1	5	1	0
      267	2023-11-03 07:45:25	1	5	1	0
      268	2023-11-03 07:45:29	1	5	1	0
      281	2023-11-03 07:47:39	1	5	1	0
      247	2023-11-03 07:48:17	1	5	1	0
      263	2023-11-03 07:49:14	1	5	1	0
      220	2023-11-03 07:52:56	1	5	1	0
      251	2023-11-03 07:53:06	1	5	1	0
      254	2023-11-03 07:53:11	1	5	1	0
      252	2023-11-03 07:53:19	1	5	1	0
      245	2023-11-03 07:54:02	1	5	1	0
      274	2023-11-03 07:55:31	1	5	1	0
      242	2023-11-03 07:55:49	1	5	1	0
      277	2023-11-03 07:55:54	1	5	1	0
      250	2023-11-03 07:56:45	1	5	1	0
      238	2023-11-03 07:57:43	1	5	1	0
      273	2023-11-03 07:58:26	1	5	1	0
      249	2023-11-03 07:58:45	1	5	1	0
      224	2023-11-03 07:59:02	1	5	1	0
      269	2023-11-03 07:59:46	1	5	1	0
      244	2023-11-03 08:02:33	1	5	1	0
      271	2023-11-03 08:02:43	1	5	1	0
      260	2023-11-03 08:04:43	1	5	1	0
      255	2023-11-03 08:04:55	1	5	1	0
      246	2023-11-03 08:05:46	1	5	1	0
      222	2023-11-03 08:05:52	1	5	1	0
      266	2023-11-03 08:08:40	1	5	1	0
      275	2023-11-03 08:08:46	1	5	1	0
      214	2023-11-03 08:11:03	1	5	1	0
      243	2023-11-03 08:11:19	1	5	1	0
      270	2023-11-03 08:13:00	1	5	1	0
      259	2023-11-03 08:13:43	1	5	1	0
      233	2023-11-03 08:14:05	1	5	1	0
      248	2023-11-03 08:14:12	1	5	1	0
      205	2023-11-03 08:16:13	1	5	1	0
      211	2023-11-03 08:16:39	1	5	1	0
      229	2023-11-03 08:23:38	1	5	1	0
      210	2023-11-03 08:38:13	1	5	1	0
      276	2023-11-03 08:41:48	1	5	1	0
      261	2023-11-03 08:41:56	1	5	1	0
      278	2023-11-03 08:42:03	1	5	1	0
      223	2023-11-03 08:48:42	1	5	1	0
      225	2023-11-03 09:01:38	1	5	1	0
      219	2023-11-03 09:08:03	1	5	1	0
      219	2023-11-03 09:08:05	1	5	1	0
      235	2023-11-03 09:21:32	1	5	1	0
      226	2023-11-03 10:07:25	1	5	1	0
      244	2023-11-03 11:05:29	1	5	1	0
      267	2023-11-03 12:04:04	1	5	1	0
      279	2023-11-03 13:10:07	1	5	1	0
      229	2023-11-03 13:16:38	1	5	1	0
      224	2023-11-03 13:23:16	1	5	1	0
      268	2023-11-03 13:38:11	1	5	1	0
      269	2023-11-03 13:38:14	1	5	1	0
      209	2023-11-03 13:58:30	1	5	1	0
      207	2023-11-03 14:00:43	1	5	1	0
      206	2023-11-03 14:00:48	1	5	1	0
      208	2023-11-03 14:07:12	1	5	1	0
      273	2023-11-03 14:33:13	1	5	1	0
      238	2023-11-03 14:45:20	1	5	1	0
      276	2023-11-03 15:13:22	1	5	1	0
      275	2023-11-03 15:13:27	1	5	1	0
      278	2023-11-03 15:13:57	1	5	1	0
      233	2023-11-03 15:28:42	1	5	1	0
      233	2023-11-03 15:28:44	1	5	1	0
      242	2023-11-03 15:28:54	1	5	1	0
      266	2023-11-03 15:30:27	1	5	1	0
      246	2023-11-03 15:30:37	1	5	1	0
      260	2023-11-03 15:30:40	1	5	1	0
      252	2023-11-03 15:30:47	1	5	1	0
      251	2023-11-03 15:30:50	1	5	1	0
      254	2023-11-03 15:32:29	1	5	1	0
      241	2023-11-03 15:32:35	1	5	1	0
      241	2023-11-03 15:32:37	1	5	15	0
      261	2023-11-03 15:33:45	1	5	1	0
      255	2023-11-03 15:34:04	1	5	1	0
      226	2023-11-03 15:34:21	1	5	1	0
      225	2023-11-03 15:34:35	1	5	1	0
      256	2023-11-03 15:35:26	1	5	1	0
      214	2023-11-03 15:35:29	1	5	1	0
      263	2023-11-03 15:35:40	1	5	1	0
      221	2023-11-03 15:35:44	1	5	1	0
      281	2023-11-03 15:35:56	1	5	1	0
      220	2023-11-03 15:37:57	1	5	1	0
      239	2023-11-03 15:42:54	1	5	1	0
      239	2023-11-03 15:42:56	1	5	15	0
      257	2023-11-03 15:48:15	1	5	1	0
      216	2023-11-03 15:50:47	1	5	15	0
      222	2023-11-03 15:50:50	1	5	1	0
      277	2023-11-03 15:51:48	1	5	1	0
      215	2023-11-03 15:52:01	1	5	1	0
      274	2023-11-03 15:56:09	1	5	1	0
      264	2023-11-03 15:58:56	1	5	1	0
      236	2023-11-03 15:59:03	1	5	1	0
      265	2023-11-03 15:59:10	1	5	1	0
      245	2023-11-03 16:02:07	1	5	1	0
      211	2023-11-03 16:02:23	1	5	1	0
      205	2023-11-03 16:02:30	1	5	1	0
      270	2023-11-03 16:05:21	1	5	1	0
      235	2023-11-03 16:09:35	1	5	1	0
      271	2023-11-03 16:11:17	1	5	1	0
      239	2023-11-04 06:34:31	1	5	1	0
      240	2023-11-04 07:38:36	1	5	1	0
      257	2023-11-04 07:38:45	1	5	1	0
      245	2023-11-04 07:46:40	1	5	1	0
      258	2023-11-04 08:28:09	1	5	1	0
      258	2023-11-04 15:34:17	1	5	1	0
      247	2023-11-04 15:45:34	1	5	1	0
      240	2023-11-04 15:49:37	1	5	1	0
      245	2023-11-04 15:50:05	1	5	1	0
      237	2023-11-04 15:54:28	1	5	1	0
      240	2023-11-05 07:43:34	1	5	1	0
      237	2023-11-05 07:45:05	1	5	1	0
      247	2023-11-05 07:51:45	1	5	1	0
      245	2023-11-05 07:58:20	1	5	1	0
      240	2023-11-05 15:27:48	1	5	1	0
      257	2023-11-05 15:27:51	1	5	1	0
      245	2023-11-05 16:00:53	1	5	1	0
      209	2023-11-05 16:55:24	1	5	1	0
      207	2023-11-06 05:45:11	1	5	1	0
      206	2023-11-06 06:11:38	1	5	1	0
      208	2023-11-06 06:50:54	1	5	1	0
      279	2023-11-06 07:18:06	1	5	1	0
      216	2023-11-06 07:29:33	1	5	15	0
      216	2023-11-06 07:29:35	1	5	15	0
      236	2023-11-06 07:38:41	1	5	1	0
      264	2023-11-06 07:38:46	1	5	1	0
      265	2023-11-06 07:38:58	1	5	1	0
      280	2023-11-06 07:39:39	1	5	1	0
      215	2023-11-06 07:40:20	1	5	1	0
      267	2023-11-06 07:40:30	1	5	1	0
      281	2023-11-06 07:43:04	1	5	1	0
      257	2023-11-06 07:44:18	1	5	1	0
      221	2023-11-06 07:50:23	1	5	1	0
      262	2023-11-06 07:50:44	1	5	1	0
      269	2023-11-06 07:53:46	1	5	1	0
      268	2023-11-06 07:54:00	1	5	1	0
      273	2023-11-06 07:56:29	1	5	1	0
      237	2023-11-06 07:56:53	1	5	1	0
      277	2023-11-06 07:57:44	1	5	1	0
      258	2023-11-06 07:58:19	1	5	1	0
      271	2023-11-06 07:59:34	1	5	1	0
      256	2023-11-06 07:59:53	1	5	1	0
      250	2023-11-06 08:00:02	1	5	1	0
      263	2023-11-06 08:00:42	1	5	1	0
      242	2023-11-06 08:01:36	1	5	1	0
      246	2023-11-06 08:01:45	1	5	1	0
      260	2023-11-06 08:02:27	1	5	1	0
      255	2023-11-06 08:02:39	1	5	1	0
      220	2023-11-06 08:03:03	1	5	1	0
      252	2023-11-06 08:04:59	1	5	1	0
      254	2023-11-06 08:05:05	1	5	1	0
      251	2023-11-06 08:05:10	1	5	1	0
      248	2023-11-06 08:05:18	1	5	1	0
      270	2023-11-06 08:08:39	1	5	1	0
      234	2023-11-06 08:10:16	1	5	1	0
      243	2023-11-06 08:11:03	1	5	1	0
      214	2023-11-06 08:11:11	1	5	1	0
      266	2023-11-06 08:11:24	1	5	1	0
      222	2023-11-06 08:12:01	1	5	1	0
      232	2023-11-06 08:13:23	1	5	1	0
      232	2023-11-06 08:13:25	1	5	1	0
      205	2023-11-06 08:18:05	1	5	1	0
      205	2023-11-06 08:18:06	1	5	1	0
      211	2023-11-06 08:18:09	1	5	1	0
      219	2023-11-06 08:23:13	1	5	1	0
      223	2023-11-06 08:37:03	1	5	1	0
      247	2023-11-06 08:42:18	1	5	1	0
      275	2023-11-06 08:46:11	1	5	1	0
      276	2023-11-06 08:46:16	1	5	1	0
      278	2023-11-06 08:46:29	1	5	1	0
      229	2023-11-06 08:52:23	1	5	1	0
      210	2023-11-06 08:53:02	1	5	1	0
      225	2023-11-06 08:57:13	1	5	1	0
      228	2023-11-06 08:57:18	1	5	1	0
      274	2023-11-06 08:59:42	1	5	1	0
      261	2023-11-06 09:01:09	1	5	1	0
      235	2023-11-06 09:09:05	1	5	1	0
      226	2023-11-06 09:57:42	1	5	1	0
      226	2023-11-06 09:57:43	1	5	1	0
      206	2023-11-06 12:27:30	1	5	1	0
      209	2023-11-06 13:17:57	1	5	1	0
      279	2023-11-06 13:18:58	1	5	1	0
      207	2023-11-06 14:01:06	1	5	1	0
      208	2023-11-06 14:12:55	1	5	1	0
      224	2023-11-06 14:37:26	1	5	1	0
      277	2023-11-06 14:52:38	1	5	1	0
      229	2023-11-06 15:21:04	1	5	1	0
      275	2023-11-06 15:24:46	1	5	1	0
      276	2023-11-06 15:25:09	1	5	1	0
      266	2023-11-06 15:27:26	1	5	1	0
      252	2023-11-06 15:36:21	1	5	1	0
      246	2023-11-06 15:36:30	1	5	1	0
      268	2023-11-06 15:36:46	1	5	1	0
      269	2023-11-06 15:36:57	1	5	1	0
      281	2023-11-06 15:37:13	1	5	1	0
      258	2023-11-06 15:37:23	1	5	1	0
      240	2023-11-06 15:37:58	1	5	1	0
      247	2023-11-06 15:38:18	1	5	1	0
      219	2023-11-06 15:38:34	1	5	1	0
      255	2023-11-06 15:38:43	1	5	15	0
      255	2023-11-06 15:38:45	1	5	1	0
      256	2023-11-06 15:39:04	1	5	1	0
      237	2023-11-06 15:39:16	1	5	1	0
      267	2023-11-06 15:41:41	1	5	1	0
      216	2023-11-06 15:43:44	1	5	15	0
      225	2023-11-06 15:46:39	1	5	1	0
      251	2023-11-06 15:49:26	1	5	1	0
      274	2023-11-06 15:49:37	1	5	1	0
      254	2023-11-06 15:49:41	1	5	1	0
      277	2023-11-06 15:49:44	1	5	1	0
      273	2023-11-06 15:51:36	1	5	1	0
      263	2023-11-06 15:53:49	1	5	1	0
      248	2023-11-06 15:53:53	1	5	1	0
      242	2023-11-06 15:53:56	1	5	1	0
      278	2023-11-06 15:54:00	1	5	1	0
      260	2023-11-06 15:54:10	1	5	1	0
      261	2023-11-06 15:54:17	1	5	1	0
      244	2023-11-06 15:56:56	1	1	1	0
      265	2023-11-06 15:57:12	1	1	1	0
      236	2023-11-06 15:57:25	1	1	1	0
      264	2023-11-06 15:57:34	1	1	1	0
      262	2023-11-06 15:58:04	1	1	1	0
      232	2023-11-06 16:00:42	1	1	1	0
      235	2023-11-06 16:01:02	1	1	1	0
      243	2023-11-06 16:02:57	1	1	1	0
      271	2023-11-06 16:05:14	1	1	1	0
      215	2023-11-06 16:06:13	1	1	1	0
      280	2023-11-06 16:09:15	1	1	1	0
      222	2023-11-06 16:10:34	1	1	1	0
      245	2023-11-06 16:15:32	1	1	1	0
      270	2023-11-06 16:21:08	1	1	1	0
      211	2023-11-06 16:26:55	1	1	1	0
      205	2023-11-06 16:26:59	1	1	15	0
      205	2023-11-06 16:27:02	1	1	15	0
      214	2023-11-06 16:29:32	1	1	1	0
      220	2023-11-06 16:29:37	1	1	1	0
      207	2023-11-07 05:45:17	1	1	1	0
      206	2023-11-07 05:51:39	1	1	1	0
      224	2023-11-07 06:02:33	1	1	1	0
      208	2023-11-07 06:49:34	1	1	1	0
      208	2023-11-07 06:54:45	1	1	1	0
      279	2023-11-07 07:18:42	1	1	1	0
      216	2023-11-07 07:28:12	1	1	15	0
      240	2023-11-07 07:39:25	1	1	15	0
      240	2023-11-07 07:39:27	1	1	15	0
      280	2023-11-07 07:39:50	1	1	1	0
      215	2023-11-07 07:39:58	1	1	1	0
      236	2023-11-07 07:40:37	1	1	1	0
      264	2023-11-07 07:40:43	1	1	1	0
      265	2023-11-07 07:40:49	1	1	1	0
      267	2023-11-07 07:42:55	1	1	1	0
      281	2023-11-07 07:43:33	1	1	1	0
      262	2023-11-07 07:45:37	1	1	1	0
      221	2023-11-07 07:47:30	1	1	1	0
      219	2023-11-07 07:47:39	1	1	1	0
      237	2023-11-07 07:51:13	1	1	1	0
      243	2023-11-07 07:52:03	1	1	1	0
      214	2023-11-07 07:53:09	1	1	1	0
      246	2023-11-07 07:53:16	1	1	1	0
      263	2023-11-07 07:56:26	1	1	1	0
      269	2023-11-07 07:57:28	1	1	1	0
      268	2023-11-07 07:57:34	1	1	1	0
      220	2023-11-07 07:57:40	1	1	1	0
      273	2023-11-07 07:59:27	1	1	1	0
      256	2023-11-07 07:59:32	1	1	1	0
      274	2023-11-07 07:59:39	1	1	1	0
      260	2023-11-07 07:59:57	1	1	1	0
      277	2023-11-07 08:00:25	1	1	1	0
      277	2023-11-07 08:00:27	1	1	1	0
      258	2023-11-07 08:01:03	1	1	1	0
      255	2023-11-07 08:01:10	1	1	1	0
      259	2023-11-07 08:01:45	1	1	1	0
      248	2023-11-07 08:01:53	1	1	1	0
      247	2023-11-07 08:03:29	1	1	1	0
      250	2023-11-07 08:05:21	1	1	1	0
      251	2023-11-07 08:07:35	1	1	1	0
      266	2023-11-07 08:07:57	1	1	1	0
      270	2023-11-07 08:08:16	1	1	1	0
      254	2023-11-07 08:09:50	1	1	1	0
      244	2023-11-07 08:10:04	1	1	1	0
      252	2023-11-07 08:10:22	1	1	1	0
      271	2023-11-07 08:12:41	1	1	1	0
      229	2023-11-07 08:17:11	1	1	1	0
      210	2023-11-07 08:20:03	1	1	1	0
      222	2023-11-07 08:20:08	1	1	1	0
      245	2023-11-07 08:22:10	1	1	1	0
      205	2023-11-07 08:22:23	1	1	1	0
      211	2023-11-07 08:22:31	1	1	1	0
      223	2023-11-07 08:40:35	1	1	1	0
      232	2023-11-07 08:42:03	1	1	1	0
      242	2023-11-07 08:45:17	1	1	1	0
      276	2023-11-07 08:49:23	1	1	1	0
      275	2023-11-07 08:49:51	1	1	1	0
      278	2023-11-07 08:50:13	1	1	1	0
      261	2023-11-07 08:50:19	1	1	1	0
      225	2023-11-07 09:01:25	1	1	1	0
      228	2023-11-07 09:01:31	1	1	1	0
      235	2023-11-07 09:28:19	1	1	1	0
      242	2023-11-07 11:40:31	1	1	1	0
      283	2023-11-07 13:19:05	1	1	1	0
      279	2023-11-07 13:21:03	1	1	1	0
      207	2023-11-07 14:01:04	1	1	1	0
      206	2023-11-07 14:03:57	1	1	1	0
      224	2023-11-07 14:08:56	1	1	1	0
      208	2023-11-07 14:09:38	1	1	1	0
      267	2023-11-07 14:45:08	1	1	1	0
      229	2023-11-07 14:59:38	1	1	1	0
      266	2023-11-07 15:23:20	1	1	1	0
      219	2023-11-07 15:29:29	1	1	1	0
      258	2023-11-07 15:29:54	1	1	1	0
      281	2023-11-07 15:29:59	1	1	1	0
      268	2023-11-07 15:30:49	1	1	1	0
      269	2023-11-07 15:31:56	1	1	1	0
      257	2023-11-07 15:38:01	1	1	1	0
      276	2023-11-07 15:40:49	1	1	1	0
      275	2023-11-07 15:40:53	1	1	1	0
      252	2023-11-07 15:42:32	1	1	1	0
      254	2023-11-07 15:42:40	1	1	1	0
      246	2023-11-07 15:42:53	1	1	1	0
      251	2023-11-07 15:42:57	1	1	1	0
